﻿NUM_REG;NOMBRE_COMERCIAL;TELEFONO;CALLE;PROVINCIA;LOCALIDAD;MUNICIPIO;CODIGO_POSTAL;NUMERO
24-E1-00231;MARTINEZ LLAMAS, EVA MARIA;;AVDA  SAN ANDRES;LEON;CIMANES DEL TEJAR;CIMANES DEL TEJAR;24272;12
24-E1-00232;MANCEÑIDO CASTRO, JAIRO;;CALLE BAÑEZA (LA);LEON;SANTA MARIA DE LA ISLA;SANTA MARÍA DE LA ISLA;24795;S/N
24-E1-00233;FERNANDEZ SANTAMARTA, MARIA ISABEL;;CALLE MAYOR;LEON;BERCIANOS DEL PARAMO;BERCIANOS DEL PÁRAMO;24252;9
24-E1-00242;REVUELTA GARCIA, ANA MARIA;;CALLE GENARO FERNANDEZ;LEON;VILLADEMOR DE LA VEGA;VILLADEMOR DE LA VEGA;24237;S/N
24-E1-00244;MARTINEZ PIEDRA, MIGUEL;;CALLE TUERTA;LEON;QUINTANA DEL MARCO;QUINTANA DEL MARCO;24762;S/N
24-E1-00245;CORUJO SIMAL, FERNANDO;987661054;CTRA  HERREROS;LEON;QUINTANA Y CONGOSTO;QUINTANA Y CONGOSTO;24767;2
24-E1-00249;GUAZA GOMEZ, JESUS;;CALLE PRINCIPE FELIPE;LEON;MOZONDIGA;CHOZAS DE ABAJO;24250;51
24-E1-00250;GARCIA CALVO, TORIBIO JAVIER;;CALLE REAL;LEON;REGUERAS DE ARRIBA;REGUERAS DE ARRIBA;24763;20
24-E1-00251;MIRO SKJONSHOLT, PATRICIA VANESSA;;TRVA  MANUEL FRAGA;LEON;MOLINASECA;MOLINASECA;24413;38
24-E1-00253;PEREZ CARBAJO, MARIA ONESIMA;;CTRA  GENERAL;LEON;VALDELAFUENTE;VALDEFRESNO;24227;21
24-E1-00254;FREIRE CASTRO, JOSE;;PLAZA AYUNTAMIENTO (EL);LEON;BERLANGA DEL BIERZO;BERLANGA DEL BIERZO;24438;S/N
24-E1-00257;MONTOYA JIMENEZ, MARIO;;CALLE IGLESIA (LA);LEON;PRIORO;PRIORO;24885;S/N
24-E1-00258;MORENO OLMEDO, FERNANDO MIGUEL;;CALLE ORIENTE;LEON;VILLAORNATE;VILLAORNATE Y CASTRO;24222;S/N
24-E1-00265;VELASCO VELASCO, JUSTO ANTONIO;987455193;AVDA  ANTONIO CORTES;LEON;FUENTESNUEVAS;PONFERRADA;24411;8
24-E1-00273;LAGE MARINO, FELIPE VICENTE;;CALLE CRUZ (LA);LEON;CIMANES DE LA VEGA;CIMANES DE LA VEGA;24239;9
24-E1-00274;FREIRE CASTRO, PABLO;;CALLE REAL;LEON;COLUMBRIANOS;PONFERRADA;24490;48
24-E1-00281;AVILA ESCRIBANO, MARIA MONTSERRAT;;CALLE TIZONA;LEON;TROBAJO DEL CAMINO;SAN ANDRÉS DEL RABANEDO;24009;S/N
24-E1-00282;GALANTE REGATOS, JUAN;;CALLE ARRIBA;LEON;VALDEFUENTES DEL PARAMO;VALDEFUENTES DEL PÁRAMO;24253;11
24-E1-00294;CARRASCO FERNANDEZ, JOAQUIN;;CALLE MAXIMO CAYON WALDALISO;LEON;LEON;LEÓN;24005;16
24-E1-00295;SANCHO BENITO, MARIA ROCIO;;CALLE LEIRO;LEON;LUCILLO;LUCILLO;24723;14
24-E1-00298;PERAL MERAYO, LORETO;;CTRA  BAÑEZA (LA);LEON;OTERO DE LAS DUEÑAS;CARROCERA;24123;2
24-E1-00300;SANTOS DIEZ, MARIA LUZ;;CALLE ABAJO;LEON;PRADORREY;BRAZUELO;24714;S/N
24-E1-00302;RIVAS ECHEVERRIA, VIVIANA RAQUEL;;PLAZA CORTINA CONCEJO (LA);LEON;POSADA DE VALDEON;POSADA DE VALDEÓN;24915;4
24-E1-00305;UNZETA CONDE, MARIA;;CALLE SAN JUAN BOSCO;LEON;ARMUNIA;LEÓN;24190;15
24-E1-00306;SANCHEZ FUENTES MACHUCA, JULIO VALENTIN;;AVDA  AMERICA;LEON;PONFERRADA;PONFERRADA;24400;36
24-E1-00308;SUAREZ BRANDON, MARIA ASUNCION;;CALLE NICOLAS DE BRUJAS;LEON;PONFERRADA;PONFERRADA;24400;27
24-E1-00312;VEAS PEREZ DE TUDELA PRETEL, MIGUEL MARIANO;;CALLE MARIA INMACULADA;LEON;ARMUNIA;LEÓN;24190;42
24-E1-00315;CASTRO LINARES, SOFIA;626896390;CALLE GENERAL VIVES;LEON;PONFERRADA;PONFERRADA;;31
24-E1-00316;CASADO LOPEZ, VICTOR MANUEL;;CALLE BRAÑINA (LA);LEON;VILLABLINO;VILLABLINO;24100;S/N
24-E1-00325;GONZALEZ GUTIERREZ, MARGARITA MARIA;;CALLE ANTONIO VAZQUEZ FERNANDEZ;LEON;TROBAJO DEL CAMINO;SAN ANDRÉS DEL RABANEDO;24010;3
24-E1-00327;BELZUZ GUERRERO, MARIA ESTHER;;AVDA  LIBERTAD (LA);LEON;PONFERRADA;PONFERRADA;24400;2
24-E1-00332;CANAL DIEZ, MARIA VICTORIA;;CALLE REAL;LEON;VILLAOBISPO DE LAS REGUERAS;VILLAQUILAMBRE;24012;55
24-E1-00336;OJEMBARRENA SAN MARTIN, ANGEL;;CALLE CTRA. DE SANTANDER;LEON;VILLAOBISPO DE LAS REGUERAS;VILLAQUILAMBRE;;43
34-E1-00003;CUESTA CENTELLES, BELEN / NETYOSOVA , ELENA;979880029;PLAZA GENERALISIMO;PALENCIA;CARRION DE LOS CONDES;CARRIÓN DE LOS CONDES;34120;14
34-E1-00006;ATIENZA MANRIQUE, JAVIER;979742360;CALLE MAYOR PRINCIPAL;PALENCIA;PALENCIA;PALENCIA;34001;31
34-E1-00010;DEZA RAMIREZ, ANA;979768093;CALLE CORREDERA;PALENCIA;AMPUDIA;AMPUDIA;34191;4
34-E1-00012;VELASCO VELASCO, MARIA BEGOÑA;979743524;PASEO OTERO (DEL);PALENCIA;PALENCIA;PALENCIA;34003;65
34-E1-00024;RODRIGUEZ MEDINA, JUAN RAMON;979810772;AVDA  INGENIERO RIVERA;PALENCIA;FROMISTA;FRÓMISTA;34440;21
34-E1-00025;CALDERON NAJERA, MARIA GLORIA;;CALLE MAYOR PRINCIPAL;PALENCIA;PALENCIA;PALENCIA;34001;40
34-E1-00026;POLO TORREGO, MARIA LUISA;979711001;CALLE HONDURAS;PALENCIA;PALENCIA;PALENCIA;34003;1
34-E1-00028;DE FUENTES PEREZ, BELEN;979741618;CALLE MAYOR PRINCIPAL;PALENCIA;PALENCIA;PALENCIA;34001;66
34-E1-00030;ASENJO NIETO, AUREA;979827139;CALLE ROSALES (LOS);PALENCIA;VILLOLDO;VILLOLDO;34129;1
34-E1-00035;IGLESIAS VELEZ, ANAHI;979870093;PLAZA MAYOR;PALENCIA;CERVERA DE PISUERGA;CERVERA DE PISUERGA;34840;3
34-E1-00041;PALACIOS RODRIGUEZ, MARINA VICTORIA;979890293;CALLE RICARDO CORTES;PALENCIA;SALDAÑA;SALDAÑA;34100;5
34-E1-00042;BERMEJO HERRERO, ISABEL ASUNCION / BERMEJO HERRERO, JOSE;979744020;CALLE MAYOR PRINCIPAL;PALENCIA;PALENCIA;PALENCIA;34001;26
34-E1-00044;CHIA SOBRINOS, MARIA BLANCA;;CALLE TRASLAIGLESIA;PALENCIA;CASTREJON DE LA PEÑA;CASTREJÓN DE LA PEÑA;34887;6
34-E1-00045;NAVARRO MAYORAL, VANESA;;CALLE ANSELMO POLANCO;PALENCIA;BUENAVISTA DE VALDAVIA;BUENAVISTA DE VALDAVIA;34115;10
34-E1-00047;LUCAS SANCHEZ, RAFAEL;;PLAZA CAUDILLO;PALENCIA;CASCON DE LA NAVA;VILLAUMBRALES;34170;3
34-E1-00048;CRISTELLYS SANCHO, JACOBO;979701045;CALLE ALAMOS (LOS);PALENCIA;PALENCIA;PALENCIA;34003;16
34-E1-00053;DE DIEGO DURANTEZ, GONZALO;979725047;CALLE MARIA DE MOLINA;PALENCIA;PALENCIA;PALENCIA;34002;12
34-E1-00055;CANTERO REBOLLO, CONSTANTINA;979822060;CALLE FERNANDO MONEDERO;PALENCIA;ASTUDILLO;ASTUDILLO;34450;S/N
34-E1-00058;SANCHEZ DEL NOGAL, ISMAEL / SANTIAGO PEREZ, MARIA DEL ALBA;979852603;CALLE SAN LUIS;PALENCIA;GUARDO;GUARDO;34880;10
34-E1-00059;FONT ORDOÑEZ, FRANCISCO JAVIER / FONT COMBARROS, BEATRIZ / FONT COMBARROS, JAVIER RAMON;979743610;AVDA  ASTURIAS;PALENCIA;PALENCIA;PALENCIA;34005;9
34-E1-00060;MARTINEZ RUBIO, RAMON;979722626;AVDA  MANUEL RIVERA;PALENCIA;PALENCIA;PALENCIA;34002;19
34-E1-00063;CALVETE LOPEZ, VIRGINIA;979808046;CALLE MAYOR;PALENCIA;MONZON DE CAMPOS;MONZÓN DE CAMPOS;34410;S/N
34-E1-00064;CALVO GARCIA, MARIA CARMEN;979741410;CALLE DON PELAYO;PALENCIA;PALENCIA;PALENCIA;;18
34-E1-00069;SANZ VIDAL, ANDRES / SANTODOMINGO AVILA, IRIA;979770047;AVDA  ESTACION;PALENCIA;VENTA DE BAÑOS;VENTA DE BAÑOS;34200;36
34-E1-00071;HERRERO DE LA FUENTE, CORAL / HERRERO DE LA FUENTE, MARIA FLOR;979743528;PLAZA LEON (DE);PALENCIA;PALENCIA;PALENCIA;34005;S/N
34-E1-00074;CREGO TREJO, FRANCISCO;979837541;PLAZA DOS DE MAYO;PALENCIA;VILLARRAMIEL;VILLARRAMIEL;34341;21
34-E1-00075;CASTRILLEJO GONZALEZ, MARIA JESUS;;CALLE ABILIO CALDERON;PALENCIA;HUSILLOS;HUSILLOS;34419;13
34-E1-00079;JUNCO NAVASCUES, JUAN / JUNCO NAVASCUES, MARIA PILAR;979720794;AVDA  VALLADOLID;PALENCIA;PALENCIA;PALENCIA;34004;4
34-E1-00089;ADAN MENA, ISABEL MARIA;979720673;AVDA  REPUBLICA ARGENTINA;PALENCIA;PALENCIA;PALENCIA;34002;11
34-E1-00090;VALVERDE MERINO, IGNACIO;979743912;AVDA  SIMON NIETO;PALENCIA;PALENCIA;PALENCIA;34005;29
34-E1-00091;NAJERA SOTORRIO, MARIA CARMEN;979721930;AVDA  MODESTO LAFUENTE;PALENCIA;PALENCIA;PALENCIA;34002;2
34-E1-00096;PEREZ VICENTE, ISABEL;;PLAZA MARQUES DE ESTELLA;PALENCIA;FUENTES DE NAVA;FUENTES DE NAVA;34337;2
34-E1-00097;MORENO CABAÑAS, SERAFIN;;AVDA  BAÑOS;PALENCIA;VENTA DE BAÑOS;VENTA DE BAÑOS;34200;9
34-E1-00099;PLAZA APARICIO, ANA MARIA;;AVDA  DERECHOS HUMANOS (DE LOS);PALENCIA;PALENCIA;PALENCIA;34003;11
37-E1-00001;PEREZ MARTIN, SALVADOR;;CALLE MAYOR DE PARDIÑAS;SALAMANCA;BEJAR;BÉJAR;37700;59
37-E1-00006;JIMENEZ DE LA ROSA, CARMEN;;AVDA  VILLAMAYOR;SALAMANCA;SALAMANCA;SALAMANCA;37007;28
37-E1-00009;PEREZ PALOMERO, MARIA ENGRACIA;;CALLE SAN JUSTO;SALAMANCA;SALAMANCA;SALAMANCA;37001;16
37-E1-00011;MUÑOZ BELLIDO, MARIA JESUS;;AVDA  FILIBERTO VILLALOBOS;SALAMANCA;SALAMANCA;SALAMANCA;37007;43
37-E1-00016;MANZANO TORIBIO, ELVIRA;;CALLE FEDERICO GARCIA LORCA;SALAMANCA;TAMAMES;TAMAMES;37600;11
37-E1-00020;MIGUELEZ BLAZQUEZ, ALVARO;;CALLE MAESTRO TARREGA;SALAMANCA;SALAMANCA;SALAMANCA;37008;7
37-E1-00021;PORRAS ALONSO, MARIA FLORENTINA;;CALLE AZAFRANAL;SALAMANCA;SALAMANCA;SALAMANCA;37001;14
37-E1-00022;MESONERO GARCIA, VIRGINIA CARMEN;;CALLE SALAMANCA;SALAMANCA;RAGAMA;RÁGAMA;;30
37-E1-00023;ALCALDE SANCHEZ, MANUEL;;PLAZA ESPAÑA;SALAMANCA;PEÑARANDA DE BRACAMONTE;PEÑARANDA DE BRACAMONTE;37300;33
37-E1-00026;CONDE MARTIN, LORENA ARACELI;;CTRA  ALBA;SALAMANCA;FRESNO ALHANDIGA;FRESNO ALHÁNDIGA;37789;26
37-E1-00033;FERNANDEZ ARIAS, MARIA ISABEL;;CALLE RUA MAYOR;SALAMANCA;SALAMANCA;SALAMANCA;37008;27
37-E1-00040;FRESNADILLO MARTINEZ, MARIA JOSE;;CALLE SALAMANCA;SALAMANCA;SANCTI-SPIRITUS;SANCTI-SPÍRITUS;37470;15
37-E1-00041;GARCIA VILLASAN, JESUS / VILLASAN GARCIA, VICTORIA;;AVDA  VILLAMAYOR;SALAMANCA;SALAMANCA;SALAMANCA;37007;69
37-E1-00042;GALVAN CALDERON, PABLO;;CTRA  ESTACION;SALAMANCA;LUMBRALES;LUMBRALES;37240;71
37-E1-00044;RODRIGUEZ PEREZ, LUIS;;CALLE PLAZA BARCELONA;SALAMANCA;SALAMANCA;SALAMANCA;;9
37-E1-00045;SOTO LOPEZ, SUSANA;;CTRA  ESTACION;SALAMANCA;LUMBRALES;LUMBRALES;37240;78
37-E1-00046;MARTIN SANCHEZ, PAULA;;PLAZA BASILIOS;SALAMANCA;SALAMANCA;SALAMANCA;37001;2
37-E1-00047;PRIETO HERNANDEZ, MARIA ISABEL;;CALLE SANTA CLARA;SALAMANCA;CIUDAD RODRIGO;CIUDAD RODRIGO;37500;90
37-E1-00048;VICENTE CABRERA, MARINA;;PASEO CANALEJAS;SALAMANCA;SALAMANCA;SALAMANCA;37008;55
37-E1-00050;CHARRO SANTOS, MARIA LORETO;;PASEO ESTACION;SALAMANCA;SALAMANCA;SALAMANCA;37004;11
37-E1-00052;CANO SANTIBAÑEZ, FRANCISCO;;PLAZA MAYOR;SALAMANCA;ALBA DE TORMES;ALBA DE TORMES;37800;9
37-E1-00054;LOSADA AVILA, CRISTINA / LOSADA VAQUERO, FELIX;;CALLE WETONES;SALAMANCA;CIUDAD RODRIGO;CIUDAD RODRIGO;37500;25
37-E1-00059;RODRIGUEZ FERNANDEZ, SORAYA;;AVDA  COMUNEROS;SALAMANCA;SALAMANCA;SALAMANCA;37003;56
37-E1-00060;SANCHEZ GARCIA, MARTA;;CALLE SUBMARINO;SALAMANCA;LAGUNILLA;LAGUNILLA;;6
37-E1-00061;MARTIN VELASCO, SILVIA;;CALLE ANCHA;SALAMANCA;SALAMANCA;SALAMANCA;37002;22
37-E1-00067;DIEZ GONZALEZ, MARIA CARMEN;;CALLE CALZADA;SALAMANCA;MATILLA DE LOS CAÑOS DEL RIO;MATILLA DE LOS CAÑOS DEL RÍO;37450;20
37-E1-00071;VALIENTE LOPEZ, LUCIA;;PASEO ESTACION;SALAMANCA;SALAMANCA;SALAMANCA;37004;109
37-E1-00076;MARCOS MANZANO, LUIS / MARCOS NOGALES, LUIS;;PLAZA FUENTE;SALAMANCA;SALAMANCA;SALAMANCA;37002;9
37-E1-00088;ORTIZ DE URBINA SANDOMINGO, MANUEL;;PLAZA MAYOR;SALAMANCA;SALAMANCA;SALAMANCA;37002;9
37-E1-00091;GARCIA PEREZ-TEIJON, CARLOS ANTONIO / PEREZ TEIJON, SARA;;CALLE ISAAC PERAL;SALAMANCA;SALAMANCA;SALAMANCA;37004;10
37-E1-00104;SANCHEZ NIETO, CARLOS;;AVDA  VALVANERA;SALAMANCA;SANTIBAÑEZ DE BEJAR;SANTIBÁÑEZ DE BÉJAR;37740;79
37-E1-00105;CUESTA FLORES, CRISTINA;;CALLE VAZQUEZ CORONADO;SALAMANCA;SALAMANCA;SALAMANCA;37002;16
37-E1-00110;PRIETO MELLADO, MARIA JESUS;;CALLE LEOPOLDO ALONSO;SALAMANCA;LINARES DE RIOFRIO;LINARES DE RIOFRÍO;37760;6
37-E1-00112;MORICHE FONSECA, ISABEL;;CALLE SAN JUAN;SALAMANCA;VILLAR DE CIERVO;VILLAR DE CIERVO;37488;5
37-E1-00116;HERNANDEZ NAVARRO, LEIRE / SOTO JIMENEZ, ISABEL;;CALLE WENCES MORENO;SALAMANCA;SALAMANCA;SALAMANCA;37007;10
37-E1-00118;CARROCERA VILLA, MILAGROS;;CALLE SANTA ANA;SALAMANCA;VITIGUDINO;VITIGUDINO;37210;35
37-E1-00119;DELGADO LAPAZARAN, ARTURO;;CALLE PEDRO VELASCO;SALAMANCA;VITIGUDINO;VITIGUDINO;37210;16
37-E1-00125;GARCIA MUÑOZ, MARIA MAR;;CALLE CALZADA;SALAMANCA;SAN MUÑOZ;SAN MUÑOZ;37208;58
37-E1-00132;CORDOVILLA GONZALEZ, ISABEL;;PASEO ROBLES;SALAMANCA;SALAMANCA;SALAMANCA;37004;42
37-E1-00133;SAGREDO FERNANDEZ, ADOLFO;;AVDA  PORTUGAL;SALAMANCA;SALAMANCA;SALAMANCA;37006;30
37-E1-00137;PARDO RIVAS, LUIS SANTIAG;;CALLE LIRIO;SALAMANCA;NAVASFRIAS;NAVASFRÍAS;37542;4
37-E1-00138;FERNANDEZ NUÑEZ, JOSE MANUEL;;PLAZA CALVO SOTELO;SALAMANCA;FREGENEDA (LA);FREGENEDA, LA;37220;6
37-E1-00140;SANCHEZ GALACHE, MARIA;;CALLE HIEDRA;SALAMANCA;MONLERAS;MONLERAS;;7
37-E1-00143;GARCIA SANCHEZ, SARA;;CALLE CANTERAS RECIAS;SALAMANCA;VILLAMAYOR;VILLAMAYOR;37185;3
37-E1-00147;PALACIOS GALLEGO, JOSE MANUEL;;CTRA  ENCINAS CANTALAPIEDRA;SALAMANCA;BABILAFUENTE;BABILAFUENTE;37330;18
37-E1-00148;SANCHEZ HERNANDEZ, ANGEL;;CALLE TABLADO;SALAMANCA;ALBERCA (LA);ALBERCA, LA;37624;0
37-E1-00149;ALONSO BARTOL RUANO, MARIA EUGENIA;;CALLE PEREZ OLIVA;SALAMANCA;DOÑINOS DE SALAMANCA;DOÑINOS DE SALAMANCA;37120;114
37-E1-00154;SAN FRANCISCO GARCIA, EVANGELINA;;CALLE VIRGEN DE LA VEGA;SALAMANCA;VILLORUELA;VILLORUELA;37338;8
37-E1-00163;FERNANDEZ VENCE, SANDRA;;CALLE CORREDERA;SALAMANCA;SAN FELICES DE LOS GALLEGOS;SAN FELICES DE LOS GALLEGOS;37270;21
37-E1-00164;FERRERO HERNANDEZ, ALVARO;;CTRA  LEDESMA;SALAMANCA;SALAMANCA;SALAMANCA;37006;150
37-E1-00170;SANCHEZ LOPEZ, PAOLA;;CALLE BARREROS;SALAMANCA;GOMECELLO;GOMECELLO;37420;1
37-E1-00172;RODRIGUEZ GONZALO, NATALIA;;CALLE QUEIPO DE LLANO;SALAMANCA;GARCIHERNANDEZ;GARCIHERNÁNDEZ;37810;S/N
37-E1-00177;HERNANDEZ MATEOS, ALMUDENA;;CALLE EL ARROYO;SALAMANCA;BAÑOBAREZ;BAÑOBÁREZ;37271;31
37-E1-00178;PALACIOS ALVAREZ, MANUEL;;CALLE BOLEO;SALAMANCA;ARAPILES;ARAPILES;37796;6
37-E1-00182;PERALTA BETERE, LUCIA;;CALLE IGLESIA;SALAMANCA;MACHACON;MACHACÓN;37893;8
37-E1-00184;GARCIA DE LA CRUZ GARCIA, MARIA CRUZ;;CALLE ORIENTE;SALAMANCA;MACOTERA;MACOTERA;37310;10
37-E1-00185;AMOEDO GIL, DANIEL;;CALLE NORTE;SALAMANCA;CUBO DE DON SANCHO (EL);CUBO DE DON SANCHO, EL;37281;28
37-E1-00186;CHACON CALDERON, MACARENA;;CALLE IGLESIA;SALAMANCA;TOPAS;TOPAS;37799;11
37-E1-00187;SANCHEZ CARABIAS, MARIA ROSA;;PLAZA IGLESIA;SALAMANCA;ANAYA DE ALBA;ANAYA DE ALBA;37863;25
37-E1-00193;MERAS ZAMARREÑO, MARIA CARMEN;;CALLE POZO;SALAMANCA;PEÑAPARDA;PEÑAPARDA;37523;3
37-E1-00200;CIDONCHA SOTO, ELENA;;CALLE BALNEARIO;SALAMANCA;BAÑOS DE LEDESMA;VEGA DE TIRADOS;37115;0
37-E1-00204;MARTIN FERNANDEZ, JOSE IGNACIO;;CALLE MAYOR;SALAMANCA;BOADA;BOADA;37290;24
37-E1-00206;GUTIERREZ POLLAN, VEGA;;CALLE IGLESIA;SALAMANCA;CASTELLANOS DE VILLIQUERA;CASTELLANOS DE VILLIQUERA;37797;15
37-E1-00207;ABAD VELASCO, YOLANDA;;CALLE CARRETERA;SALAMANCA;VALVERDON;VALVERDÓN;;3
37-E1-00218;TEJEDA MATIAS, LORETO;;CALLE MAYOR;SALAMANCA;CERRO (EL);CERRO, EL;37720;3
37-E1-00242;FERRERO DEL BARRIO, CLARA / FERRERO RABANO, JUAN JOSE;;CALLE REINA SOFIA;SALAMANCA;GUIJUELO;GUIJUELO;37770;21
37-E1-00243;MELGAR VICENTE, MARIA JOSEFA;;CALLE SAN BRUNO;SALAMANCA;SALAMANCA;SALAMANCA;37006;62
37-E1-00245;NAFRIA CABALLERO, ANA;;PLAZA ESPAÑA;SALAMANCA;POVEDA DE LAS CINTAS;POVEDA DE LAS CINTAS;37406;4
37-E1-00246;MARCOS RAMOS, EVA;;CALLE CORAZON DE MARIA;SALAMANCA;ALDEA DEL OBISPO;ALDEA DEL OBISPO;;4
37-E1-00267;CAMELO QUITERIO, LUIS MIGUEL;;CALLE CASABLANCA;SALAMANCA;SALAMANCA;SALAMANCA;37008;10
37-E1-00268;REVILLA BOTON, YASMINA / ROS ARJONA, JOSE ANTONIO;;CALLE CARRETERA SALAMANCA;SALAMANCA;BEJAR;BÉJAR;;2
37-E1-00269;FERNANDEZ DE GATTA GARCIA, MARIA MAR;;CALLE LIBERTAD;SALAMANCA;BEJAR;BÉJAR;37700;73
40-E1-00005;LOPEZ CUERDO, MARIA ANGELES;;PLAZA CORPUS (DEL);SEGOVIA;SEGOVIA;SEGOVIA;40001;1
40-E1-00006;SANTIAGO GARCIA, JAVIER;921462787;CALLE CERVANTES;SEGOVIA;SEGOVIA;SEGOVIA;40001;27
40-E1-00007;SERRANO VELASCO, PABLO;921460325;CALLE CRONISTA LECEA (DEL);SEGOVIA;SEGOVIA;SEGOVIA;40001;6
40-E1-00011;TRIBIÑO MENDIOLA, PILAR;;PLAZA C/ MAYOR;SEGOVIA;NAVA DE LA ASUNCION;NAVA DE LA ASUNCIÓN;40450;10
